"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\ALL\PhysicalDisk(_Total)\Avg. Disk Queue Length","\\ALL\Processor(_Total)\% Processor Time","\\ALL\Memory\% Committed Bytes In Use","\\ALL\Memory\Available MBytes"
"02/27/2025 04:38:10.093","0","0.0012043307692307693","0.0093840326176394054","18.4440897550896","18.571029118860846","25132"
"02/27/2025 04:38:15.098","0","0.0011068600000000001","0.013267078514860559","17.39958101334026","18.570713773037006","25132"
"02/27/2025 04:38:20.083","0","0.0011908119047619047","0.010034446568695213","19.394383217023414","18.570020007567951","25132"
"02/27/2025 04:38:25.083","0","0.0011778000000000001","0.0098933276737100239","17.735975212641865","18.572406125853863","25131"
"02/27/2025 04:38:30.086","0","0.0010993132352941175","0.014942019627730068","17.70383857830371","18.573583434003773","25131"
"02/27/2025 04:38:35.098","0.00065669999999999997","0.0011667581395348838","0.010140549132622764","17.507336178237985","18.570892470556053","25131"
"02/27/2025 04:38:40.082","0","0.0012299499999999998","0.0088837503181065647","18.844767366692384","18.570966045039466","25132"
"02/27/2025 04:38:45.082","0","0.001115503125","0.014278074195739105","17.384928598129314","18.569368291313147","25132"
"02/27/2025 04:38:50.083","0","0.0012101236842105264","0.0091963093171070331","17.74001738960742","18.564417357222275","25132"
"02/27/2025 04:38:55.083","0","0.0011908075000000001","0.009526040282665146","18.675457159357556","18.562630405314877","25131"
"02/27/2025 04:39:00.083","0","0.0011279446428571428","0.012632860493139735","17.774215855918008","18.567602364012878","25131"
"02/27/2025 04:39:05.091","0","0.0010687342857142858","0.01493802333894176","17.984740019461597","18.578271572147091","25131"
"02/27/2025 04:39:10.092","0","0.0012019312499999999","0.011537419947271518","18.093889445212664","18.579417331744779","25130"
"02/27/2025 04:39:15.092","0","0.0012336184210526317","0.0093745134262070255","18.172673507840031","18.578240046877937","25134"
"02/27/2025 04:39:20.093","0","0.0010935934426229508","0.013340453393274302","17.547632099119614","18.581729875547282","25133"
"02/27/2025 04:39:25.108","0","0.0011908925","0.0094976622954867432","18.144678723539322","18.580268770125759","25133"
"02/27/2025 04:39:30.097","0","0.0012210699999999999","0.009790530145457008","16.962099290048862","18.581404005778349","25132"
"02/27/2025 04:39:35.081","0","0.0010949421874999999","0.014058820975616528","18.379913795296453","18.58182447463782","25132"
"02/27/2025 04:39:40.082","0","0.0011440583333333333","0.010982084288598827","17.97529065032354","18.58572427150461","25131"
"02/27/2025 04:39:45.086","0.00062100000000000002","0.0011804868421052632","0.0090888087296529495","17.330124690114278","18.584389290442783","25131"
"02/27/2025 04:39:50.092","0","0.0012191704545454546","0.010714269807138349","18.391162414636717","18.584284167407148","25131"
"02/27/2025 04:39:55.096","0","0.001068078125","0.013660636784277667","17.135602858507781","18.57963807847808","25131"
"02/27/2025 04:40:00.097","0","0.0011849181818181819","0.010426584755328514","17.896098688139471","18.581351455902066","25130"
"02/27/2025 04:40:05.081","0","0.0012065999999999999","0.0094411457794452581","16.808910622780694","18.576652793813651","25130"
"02/27/2025 04:40:10.088","0","0.0011200909090909091","0.012303714757211889","19.839180332334706","18.573068366053764","25130"
"02/27/2025 04:40:15.097","0","0.0011866785714285716","0.00994949980808877","19.057568637734501","18.570377402606042","25131"
"02/27/2025 04:40:20.085","0","0.0014968172413793103","0.017406023444802077","18.862320362305063","18.667462030115413","25096"
"02/27/2025 04:40:25.086","0","0.00081666111111111108","0.014695684983632995","18.148476653926117","18.6686077897131","25096"
"02/27/2025 04:40:30.087","0","0.0011980973684210525","0.0091048074271944078","16.842626842244268","18.663751454712767","25096"
"02/27/2025 04:40:35.087","0","0.0011533659090909091","0.010149123707850686","18.011823221844448","18.662206250862731","25096"
"02/27/2025 04:40:40.087","0","0.0012020979591836735","0.011780312377833817","18.087657797433099","18.586470586849952","25120"
"02/27/2025 04:40:45.098","0.00065189999999999996","0.0010454417721518987","0.016613129864546643","17.089884848392799","18.581141233113861","25120"
"02/27/2025 04:40:50.082","0.00093090000000000002","0.00120342","0.0098446277593235015","18.570984196735818","18.582076746640279","25120"
"02/27/2025 04:40:55.082","0","0.0011645081632653061","0.011411683591763758","17.542648894773073","18.645913367775716","25112"
"02/27/2025 04:41:00.083","0","0.0010108642201834862","0.022035337190003643","20.356995652896469","18.656656150393342","25098"
"02/27/2025 04:41:05.084","0","0.0012033631578947368","0.0091429352461495361","22.522242314676298","18.768120584722638","25075"
"02/27/2025 04:41:10.088","0","0.0011312767857142858","0.012659200919002255","18.508948094668519","18.695580404879429","25086"
"02/27/2025 04:41:15.089","0","0.0010638548780487805","0.017445420330438711","18.992730709899963","18.692017001726668","25087"
"02/27/2025 04:41:20.099","0","0.0011688926829268292","0.0095650184487144976","18.022130074838483","18.693068138950753","25087"
"02/27/2025 04:41:25.089","0","0.0012355583333333335","0.0089144027464796247","18.973538091840712","18.692258773067095","25087"
"02/27/2025 04:41:30.089","0","0.0011025338235294119","0.014994104339845059","18.0097568085685","18.692595120214996","25087"
"02/27/2025 04:41:35.103","0.00059540000000000005","0.0011949871794871795","0.0094139710806982468","18.4284917629573","18.687108093566984","25088"
"02/27/2025 04:41:40.087","0","0.0011883439024390242","0.0097752276073272519","19.5511433834874","18.69848159111535","25088"
"02/27/2025 04:41:45.096","0","0.0011946955555555555","0.010734011322031641","18.770909951409809","18.697178158605745","25088"
"02/27/2025 04:41:50.111","0","0.0011042592592592593","0.011889905575845294","19.346403735252814","18.692059050940923","25088"
"02/27/2025 04:41:55.095","0","0.0011675521739130436","0.01077509333466121","17.398571539861464","18.693656804667242","25088"
"02/27/2025 04:42:00.108","0","0.0011993452380952381","0.010049384177089251","23.901127346490558","18.698408016631941","25087"
"02/27/2025 04:42:05.092","0","0.0010558974358974359","0.016523744436176775","17.2408380291049","18.592672380291081","25116"
"02/27/2025 04:42:10.097","0","0.0011909717948717948","0.0092808699035954751","18.435921887308758","18.589771194055157","25117"
"02/27/2025 04:42:15.102","0","0.0012096022222222221","0.010874586057960007","18.018901471041183","18.590422910309961","25117"
"02/27/2025 04:42:20.099","0","0.0011168440677966102","0.01318778096969451","17.717153241503315","18.590044513947806","25117"
"02/27/2025 04:42:25.083","0","0.0012235333333333333","0.0088369637841413627","16.967948712418679","18.589182551621736","25117"
"02/27/2025 04:42:30.094","0","0.0011869894736842106","0.0090011116090265263","16.903463628768879","18.588057816631174","25117"
"02/27/2025 04:42:35.095","0.0005331","0.0012024181818181818","0.010686797549964745","18.406855148822842","18.589781718000253","25117"
"02/27/2025 04:42:40.095","0","0.0011370722222222222","0.01227957347761399","17.896016589630392","18.588614933795437","25118"
"02/27/2025 04:42:45.103","0","0.0011986829268292682","0.0098137039651649254","17.006049108336953","18.591495095424236","25118"
